age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y
47,7,3,3,0,91,1,0,17,11,473,2,339,1,0
29,6,1,1,0,3432,1,0,17,11,139,2,-1,0,0
35,0,1,0,0,633,1,0,17,11,128,3,-1,0,0
32,3,0,3,0,-56,1,1,17,11,405,2,305,20,0
42,3,0,1,0,705,1,0,17,11,52,2,-1,0,0
36,3,3,1,0,313,1,1,17,11,264,2,-1,0,0
37,3,3,1,0,752,1,0,17,11,153,3,-1,0,0
31,3,1,1,0,144,1,0,17,11,370,3,-1,0,0
40,3,0,1,0,679,1,0,17,11,642,2,304,1,0
32,8,3,3,0,0,1,0,17,11,232,2,-1,0,0
47,0,0,1,0,407,1,0,17,11,145,3,-1,0,0
29,1,1,1,0,674,0,0,17,11,170,5,-1,0,1
36,7,0,1,0,526,1,0,17,11,333,2,324,1,0
43,1,3,1,0,773,1,0,17,11,398,2,-1,0,0
50,1,3,1,0,148,1,0,17,11,413,2,-1,0,0
31,7,1,1,0,603,1,1,17,11,185,2,319,2,0
35,3,0,1,0,603,1,0,17,11,474,2,-1,0,0
31,3,1,1,0,1207,1,0,17,11,163,2,-1,0,0
37,0,0,0,0,860,1,0,17,11,818,2,332,15,0
34,3,0,3,0,170,1,1,17,11,599,4,275,7,0
44,3,0,1,0,797,1,0,17,11,246,2,-1,0,0
38,0,1,0,0,4082,1,0,17,11,322,2,-1,0,0
25,8,1,0,0,1294,0,0,17,11,95,4,-1,0,0
37,3,0,3,0,1796,1,1,17,11,232,2,-1,0,0
28,7,1,1,0,230,1,1,17,11,181,2,-1,0,0
34,3,0,0,0,551,1,0,17,11,115,2,315,11,0
32,1,1,1,0,28,1,0,17,11,598,1,150,1,0
27,0,1,0,0,2821,1,0,17,11,186,2,-1,0,0
53,0,0,0,0,2124,1,0,17,11,121,2,344,2,0
35,6,0,1,0,3487,1,0,17,11,323,2,319,1,0
43,0,0,0,0,9261,1,0,17,11,273,2,254,2,0
34,1,0,0,0,1806,1,0,17,11,160,2,-1,0,0
42,10,1,1,0,284,1,0,17,11,134,3,-1,0,0
46,7,3,3,0,3854,1,0,17,11,541,2,150,4,0
39,1,0,3,0,2118,1,0,17,11,266,2,-1,0,0
33,0,0,0,0,0,1,0,17,11,378,1,-1,0,1
35,0,0,0,0,451,1,0,17,11,220,6,-1,0,0
37,3,0,3,0,152,1,0,17,11,252,2,-1,0,0
53,7,3,3,0,778,1,0,17,11,221,2,-1,0,0
53,6,3,1,0,-163,1,0,17,11,344,2,343,2,0
26,3,0,1,0,647,1,0,17,11,357,2,331,1,0
57,10,0,0,0,2326,0,0,17,11,378,1,-1,0,1
32,1,0,1,0,4887,1,0,17,11,246,3,-1,0,0
27,3,0,1,0,872,1,0,17,11,1130,3,-1,0,0
34,1,0,1,0,260,1,0,17,11,20,2,238,2,0
49,3,0,1,0,1127,1,1,17,11,162,2,281,1,0
40,1,0,1,0,96,1,1,17,11,276,2,326,2,0
29,3,1,1,0,1446,1,0,17,11,88,3,-1,0,0
41,8,0,1,0,323,1,0,17,11,949,2,254,6,1
34,0,1,0,0,-444,1,1,17,11,129,2,148,4,0
35,3,0,3,0,443,1,0,17,11,185,2,316,3,0
70,5,0,1,0,1024,0,0,17,11,278,1,-1,0,0
29,7,1,1,0,229,1,0,17,11,273,2,343,1,0
27,9,0,1,0,724,1,1,17,11,200,3,-1,0,0
53,1,3,1,0,281,1,0,17,11,171,2,337,9,0
39,3,0,1,0,284,1,1,17,11,1426,2,318,6,0
40,3,0,3,0,119,1,0,17,11,795,3,147,2,0
31,3,0,3,0,55,1,1,17,11,340,2,-1,0,0
31,3,0,1,0,505,1,0,17,11,218,4,329,2,0
39,7,0,1,0,946,1,0,17,11,295,2,-1,0,0
47,3,3,1,0,3823,1,1,17,11,647,2,-1,0,0
35,0,1,0,0,620,1,0,17,11,57,2,-1,0,0
33,7,0,1,0,90,1,0,17,11,170,2,263,2,0
51,3,0,3,0,216,1,0,17,11,666,3,274,3,0
39,7,0,1,0,247,1,0,17,11,244,2,-1,0,0
57,3,0,1,0,621,1,0,17,11,778,3,-1,0,0
50,3,0,3,0,12519,1,0,17,11,146,2,147,4,0
38,3,0,1,0,566,1,1,17,11,318,2,332,6,0
33,6,1,1,0,745,1,0,17,11,278,2,333,1,0
42,3,0,3,0,875,1,0,17,11,426,5,148,1,0
24,3,0,1,0,204,1,1,17,11,229,3,-1,0,0
40,0,0,1,0,643,1,0,17,11,74,2,256,1,0
36,1,1,0,0,3241,1,1,17,11,1184,2,-1,0,0
32,3,0,3,0,77,1,0,17,11,464,2,-1,0,0
31,1,0,1,0,310,1,0,17,11,334,2,240,2,0
30,3,1,1,0,103,1,0,17,11,2053,2,317,1,0
38,6,0,1,0,326,1,0,17,11,69,2,-1,0,0
54,0,0,3,0,630,1,0,17,11,99,2,-1,0,0
36,6,0,0,0,157,1,0,17,11,277,2,-1,0,0
30,7,1,1,0,-172,1,1,17,11,282,4,329,2,0
48,3,0,3,0,551,1,1,17,11,1064,3,303,5,0
32,3,0,1,0,298,1,0,17,11,163,2,323,7,0
29,3,0,1,0,577,1,0,17,11,501,3,331,10,0
32,10,0,1,0,30,1,0,17,11,245,5,-1,0,0
35,3,0,1,0,913,1,0,17,11,738,2,-1,0,0
31,3,0,1,0,604,1,0,17,11,99,2,150,2,0
36,3,0,1,0,0,1,0,17,11,87,2,322,4,0
38,8,0,1,0,-17,1,0,17,11,110,3,326,1,0
38,6,0,0,0,69,0,0,17,11,140,2,-1,0,0
35,0,1,0,0,1045,1,0,17,11,204,5,-1,0,0
35,3,0,3,0,373,0,0,17,11,335,2,-1,0,0
37,7,3,3,0,260,1,0,17,11,446,2,-1,0,0
45,3,0,4,0,349,1,0,17,11,179,2,336,2,0
36,0,0,0,0,549,1,0,17,11,151,4,150,2,0
47,0,0,0,0,6637,1,0,17,11,174,2,-1,0,0
35,7,0,4,0,1935,1,0,17,11,97,2,318,2,0
34,6,1,1,0,846,1,0,17,11,758,2,-1,0,0
31,1,1,1,0,579,1,1,17,11,469,3,322,15,0
36,3,0,1,0,1949,1,0,17,11,48,2,319,3,0
36,3,0,1,0,928,0,0,17,11,224,3,-1,0,0
46,3,0,1,0,961,1,0,17,11,48,2,-1,0,0
35,1,1,1,0,362,1,0,17,11,54,2,-1,0,0
23,1,1,1,0,28,1,0,17,11,183,3,325,2,0
40,1,0,1,0,1270,0,0,17,11,342,2,-1,0,0
51,3,0,1,0,1329,1,1,17,11,150,2,287,2,0
28,7,0,1,0,-112,1,1,17,11,73,2,-1,0,0
74,5,0,1,0,921,0,0,17,11,394,2,-1,0,1
32,6,0,1,0,923,1,0,17,11,819,4,-1,0,0
35,3,0,1,0,1207,1,0,17,11,694,2,331,1,0
42,3,0,3,0,1673,1,0,17,11,636,3,-1,0,1
30,3,1,1,0,1012,1,0,17,11,22,3,329,1,0
40,6,0,1,0,1060,1,0,17,11,14,3,-1,0,0
50,3,0,3,0,104,1,0,17,11,317,3,324,2,0
53,1,0,1,0,5303,1,0,17,11,320,3,180,1,1
56,3,0,1,0,1686,0,0,17,11,100,2,-1,0,0
26,6,1,1,0,1375,1,0,17,11,238,2,-1,0,0
29,3,0,3,0,459,1,1,17,11,202,3,318,1,0
33,1,1,0,0,1190,1,0,17,11,50,2,252,4,0
34,3,0,1,0,3186,1,0,17,11,321,2,-1,0,0
40,0,0,0,0,640,1,0,17,11,202,2,-1,0,0
42,3,0,3,0,2003,1,0,17,11,177,3,-1,0,0
32,6,1,1,0,620,0,0,17,11,211,2,343,3,0
37,1,1,0,0,6889,1,0,17,11,108,2,147,1,0
46,7,3,1,0,864,1,0,17,11,225,3,150,7,0
35,2,1,0,0,1295,1,0,17,11,952,2,73,1,0
47,3,0,1,0,1388,1,0,17,11,119,2,-1,0,0
44,3,0,3,0,-93,1,0,17,11,829,3,326,2,0
32,3,0,3,0,1504,1,0,17,11,131,2,-1,0,0
42,6,3,0,0,6,1,1,17,11,403,4,-1,0,0
23,6,1,1,0,0,1,0,17,11,171,2,-1,0,0
47,3,0,1,0,1203,1,0,17,11,239,2,-1,0,0
39,6,0,1,0,456,1,0,17,11,193,3,-1,0,0
38,6,0,1,0,0,1,1,17,11,547,2,-1,0,1
33,3,1,1,0,476,1,1,17,11,544,3,333,2,0
41,1,0,1,0,4004,0,0,17,11,314,2,-1,0,1
31,1,1,1,0,1970,0,0,17,11,284,3,-1,0,0
46,1,0,1,0,6993,1,0,17,11,326,3,148,1,0
37,6,0,1,0,6127,1,0,17,11,1038,2,-1,0,0
36,6,3,3,0,1127,1,0,17,11,625,3,-1,0,0
37,8,1,3,0,235,1,0,17,11,191,4,323,9,0
32,1,0,1,0,94,1,0,17,11,1013,2,-1,0,0
49,1,0,4,0,1359,0,0,17,11,119,3,-1,0,0
58,5,0,3,0,1351,1,0,17,11,392,3,-1,0,0
34,7,0,1,0,241,1,0,17,11,1364,2,147,1,0
46,7,0,1,0,9077,1,0,17,11,427,2,337,1,0
30,6,1,1,0,613,1,0,17,11,180,2,302,1,0
59,0,0,0,0,82,1,0,17,11,324,4,-1,0,0
40,3,0,3,0,106,1,0,17,11,200,2,-1,0,0
31,1,1,1,0,538,1,0,17,11,660,3,-1,0,0
33,3,0,3,0,-3,1,0,17,11,114,2,-1,0,0
38,3,1,1,0,13156,1,0,17,11,291,4,331,1,0
37,3,1,1,0,1127,1,0,17,11,72,2,281,1,0
32,7,1,1,0,49,1,0,17,11,184,4,-1,0,0
38,0,1,0,0,667,1,0,17,11,479,2,-1,0,0
56,1,0,1,0,378,1,1,20,11,12,2,-1,0,0
37,10,0,3,0,94,1,0,20,11,114,2,-1,0,0
44,0,3,0,0,213,1,0,20,11,65,2,-1,0,0
38,6,0,3,0,3913,1,0,20,11,196,2,315,2,0
32,0,1,0,0,656,1,1,20,11,148,2,-1,0,0
26,1,1,1,0,181,0,0,20,11,158,2,-1,0,1
24,3,1,1,0,-424,1,0,20,11,10,6,-1,0,0
21,3,1,1,0,1385,1,0,20,11,12,5,-1,0,0
36,3,0,1,0,1589,1,0,20,11,345,2,341,6,0
32,6,0,1,0,413,1,0,20,11,95,3,341,2,0
35,8,1,0,0,329,1,0,20,11,19,7,-1,0,0
30,0,1,0,0,638,1,0,20,11,483,2,291,6,0
28,3,0,1,0,1843,1,0,20,11,415,2,-1,0,0
37,3,0,1,0,16727,1,0,20,11,152,2,-1,0,0
50,6,0,1,0,663,1,0,20,11,630,3,-1,0,0
22,11,1,1,0,3982,0,0,20,11,206,1,-1,0,1
45,3,0,1,0,-258,1,0,20,11,384,5,-1,0,0
33,3,0,1,0,1722,1,0,20,11,7,7,-1,0,0
39,0,1,0,0,1340,1,0,20,11,287,3,-1,0,0
50,3,0,3,0,4121,1,1,20,11,184,2,151,1,0
32,7,1,1,0,659,1,0,20,11,12,6,-1,0,0
52,1,0,1,0,386,0,0,20,11,438,1,-1,0,1
40,1,0,3,0,284,1,0,20,11,1332,2,-1,0,1
42,3,0,4,0,732,1,0,20,11,33,1,339,1,0
32,6,0,1,0,20011,0,0,20,11,234,1,-1,0,0
28,3,0,1,0,1021,1,0,20,11,774,2,326,1,0
30,0,1,1,0,161,1,0,20,11,397,3,-1,0,0
43,7,0,1,0,1625,1,0,20,11,390,1,-1,0,0
46,1,0,1,0,0,0,0,20,11,173,2,-1,0,0
37,3,0,1,0,2697,1,0,20,11,430,1,-1,0,0
50,2,0,3,0,431,1,0,20,11,12,5,-1,0,0
32,0,0,0,0,101,1,1,20,11,383,1,-1,0,0
32,3,0,1,0,112,1,0,20,11,311,1,321,1,0
35,3,0,3,0,1347,1,1,20,11,360,1,-1,0,0
37,3,0,1,0,903,1,0,20,11,124,1,-1,0,0
32,2,0,1,0,-242,1,0,20,11,1202,3,-1,0,1
30,7,1,4,0,138,1,0,20,11,187,1,-1,0,0
49,1,0,1,0,-147,1,0,20,11,390,1,-1,0,0
42,3,0,3,0,1156,1,0,20,11,37,1,-1,0,0
36,6,1,1,0,733,1,0,20,11,176,1,322,2,0
32,3,0,1,0,17332,1,1,20,11,165,1,-1,0,0
31,3,0,1,0,2289,1,1,20,11,79,1,151,1,0
31,3,1,3,0,2488,1,0,20,11,14,1,-1,0,0
38,7,0,1,0,0,1,0,20,11,506,2,-1,0,0
34,3,0,1,0,2076,1,0,20,11,257,1,-1,0,0
36,0,0,0,0,535,0,0,20,11,150,2,-1,0,1
32,7,1,1,0,808,1,0,20,11,322,1,-1,0,0
31,0,3,0,0,1742,1,0,20,11,156,1,-1,0,0
29,3,0,1,0,1238,1,0,20,11,478,1,341,1,0
41,3,0,1,0,563,1,0,20,11,142,12,348,1,0
28,1,0,1,0,1086,1,0,20,11,1112,3,-1,0,1
42,3,0,1,0,165,0,0,20,11,169,1,-1,0,0
32,3,1,1,0,395,1,1,20,11,339,1,-1,0,0
52,1,0,0,0,646,1,0,20,11,220,1,-1,0,0
34,6,0,1,0,-314,1,1,20,11,374,3,307,3,0
33,1,0,1,0,359,1,0,20,11,210,1,242,1,0
34,3,1,1,0,0,1,0,20,11,525,1,-1,0,0
32,3,1,1,0,3044,1,0,20,11,533,1,-1,0,0
39,1,0,1,0,834,1,1,20,11,390,1,-1,0,0
61,0,1,0,0,2,0,0,20,11,122,3,-1,0,0
22,11,1,1,0,466,1,0,20,11,269,1,-1,0,0
37,3,0,3,0,287,1,0,20,11,73,3,325,3,0
37,3,0,3,0,15,1,1,20,11,136,3,-1,0,0
56,1,0,1,0,0,1,0,20,11,249,1,-1,0,0
32,1,0,1,0,286,0,0,20,11,60,1,343,4,0
31,1,1,1,0,1222,1,0,20,11,186,3,-1,0,0
45,3,0,3,0,658,1,0,20,11,406,3,270,2,0
36,3,0,3,0,345,1,0,20,11,223,1,-1,0,0
32,7,0,1,0,197,1,0,20,11,421,4,-1,0,0
28,0,1,1,0,2840,0,0,20,11,227,5,-1,0,1
47,0,0,3,0,1122,1,0,20,11,222,5,-1,0,0
35,0,0,0,0,43,1,0,20,11,860,1,-1,0,1
57,6,0,3,0,202,1,0,20,11,207,1,346,2,0
33,3,0,3,0,217,1,0,20,11,198,1,339,3,0
32,6,1,1,0,-45,1,0,20,11,68,1,325,2,0
43,1,0,3,0,2586,1,0,20,11,354,1,-1,0,0
35,0,0,0,0,1473,1,0,20,11,17,6,322,4,0
40,3,0,3,0,2364,1,0,20,11,62,4,-1,0,0
56,9,3,1,0,283,1,1,20,11,89,3,341,2,0
57,1,0,0,0,3082,1,1,20,11,267,2,294,3,0
46,3,0,3,0,292,1,0,20,11,386,2,234,4,0
56,7,1,1,0,699,1,0,20,11,193,1,-1,0,0
58,5,0,3,0,745,1,0,20,11,23,1,-1,0,0
46,3,3,1,0,168,1,0,20,11,255,1,336,4,0
40,3,1,1,0,169,1,0,20,11,214,1,346,1,0
36,0,0,0,0,928,1,0,20,11,239,1,-1,0,0
30,1,1,1,0,513,1,0,20,11,241,1,-1,0,0
46,0,0,3,0,3229,1,0,20,11,1550,1,-1,0,1
34,0,1,0,0,8038,1,0,20,11,29,3,152,1,0
52,7,3,1,0,1430,1,0,20,11,121,4,-1,0,0
31,3,1,3,0,71,1,0,20,11,185,3,336,6,0
29,6,0,1,0,1489,1,0,20,11,399,1,-1,0,0
41,3,0,1,0,1334,1,0,20,11,234,5,-1,0,0
35,1,0,1,0,8,1,1,20,11,19,6,-1,0,0
34,0,1,0,0,5452,0,0,20,11,96,1,245,5,0
43,6,0,1,0,101,1,0,20,11,131,2,349,3,0
50,3,0,3,0,3304,1,0,20,11,218,1,-1,0,0
34,0,1,0,0,556,1,0,20,11,143,2,-1,0,0
30,7,0,1,0,4867,1,1,20,11,8,6,306,3,0
31,6,1,1,0,483,1,1,20,11,159,2,-1,0,0
33,6,0,1,0,6,1,0,20,11,386,1,349,3,0
30,9,1,1,0,8304,0,0,20,11,245,1,-1,0,0
36,3,0,1,0,6699,1,0,20,11,201,3,-1,0,0
34,2,0,1,1,-538,1,0,20,11,428,1,-1,0,0
43,6,0,1,0,1220,1,0,20,11,349,2,339,1,0
27,11,1,1,0,2784,1,0,20,11,153,1,328,1,0
28,9,0,1,0,1,0,0,20,11,128,1,-1,0,0
53,6,0,1,0,225,1,0,20,11,304,1,340,1,0
37,0,0,0,0,17335,0,0,20,11,108,1,-1,0,0
30,0,0,0,0,860,1,0,20,11,185,1,-1,0,0
34,3,1,1,0,550,1,0,20,11,90,3,346,1,0
33,3,0,1,0,2502,1,0,20,11,285,1,270,1,0
36,3,0,1,0,349,1,0,20,11,365,1,-1,0,0
28,1,1,1,0,335,1,0,20,11,122,3,-1,0,0
56,6,0,1,0,382,0,0,20,11,275,1,-1,0,0
34,0,1,0,0,-362,1,1,20,11,7,6,-1,0,0
35,1,1,0,0,1924,1,0,20,11,285,1,-1,0,0
31,3,0,1,0,1664,1,0,20,11,158,1,182,1,0
51,2,3,0,0,4,1,1,20,11,74,5,-1,0,0
43,9,0,1,0,948,1,0,20,11,199,6,-1,0,0
33,10,0,3,0,4136,1,0,20,11,178,5,-1,0,0
35,3,0,1,0,365,1,1,20,11,63,2,-1,0,0
41,3,0,3,0,951,1,0,20,11,23,4,-1,0,0
51,3,0,3,0,14,1,1,20,11,233,2,329,1,0
48,3,0,3,0,346,1,0,20,11,188,1,-1,0,0
57,5,0,3,0,-384,1,1,20,11,534,1,-1,0,0
29,3,1,1,0,262,1,0,20,11,130,2,-1,0,0
32,3,0,3,0,474,1,0,20,11,198,1,-1,0,0
33,1,0,1,0,0,1,0,20,11,210,2,-1,0,0
33,1,1,1,0,235,1,0,20,11,352,1,-1,0,0
50,4,0,3,0,341,1,1,20,11,670,4,340,2,1
38,7,0,1,0,797,1,0,20,11,62,4,-1,0,0
25,3,1,4,0,586,1,0,20,11,712,1,-1,0,0
30,6,1,1,0,1473,1,0,20,11,401,1,-1,0,0
37,6,1,1,0,515,1,0,20,11,59,1,-1,0,0
50,2,0,0,0,221,1,0,20,11,319,2,340,1,0
34,3,0,3,0,1217,1,0,20,11,142,2,328,3,0
29,6,1,1,0,127,1,1,20,11,314,1,-1,0,0
35,0,1,0,0,1422,1,1,20,11,28,7,272,3,0
54,10,3,3,0,502,1,0,20,11,317,1,-1,0,0
44,3,1,1,0,0,0,0,20,11,133,1,-1,0,1
43,7,3,1,0,266,1,1,20,11,79,1,152,1,0
61,0,0,0,0,267,0,0,20,11,190,1,-1,0,1
24,3,0,1,0,1222,1,0,20,11,369,1,-1,0,0
34,6,1,1,0,663,1,0,20,11,111,1,-1,0,0
32,3,0,1,0,1281,1,0,20,11,222,1,-1,0,0
35,1,1,0,0,122,0,0,20,11,49,5,328,5,0
28,0,1,0,0,145,1,0,20,11,277,1,-1,0,0
36,3,0,1,0,-53,1,0,20,11,9,5,322,8,0
23,1,0,1,0,4,1,0,20,11,698,1,-1,0,0
28,8,1,0,0,222,1,0,20,11,13,5,-1,0,0
24,1,1,1,0,393,1,1,20,11,714,1,-1,0,0
45,0,0,0,0,-114,1,0,20,11,257,1,-1,0,0
42,0,0,0,0,72,1,0,20,11,124,2,348,3,0
33,3,0,1,0,1454,1,0,20,11,322,2,-1,0,0
29,1,1,0,0,68,1,0,20,11,658,1,-1,0,0
36,2,0,1,0,13,1,0,20,11,98,3,-1,0,0
53,0,0,0,0,696,1,0,20,11,12,6,-1,0,0
33,3,1,3,0,910,1,0,20,11,42,1,-1,0,0
49,7,0,1,0,1345,1,0,20,11,254,1,-1,0,0
35,3,0,1,0,0,1,1,20,11,123,3,-1,0,0
42,3,0,0,0,1993,1,0,20,11,97,2,-1,0,0
33,3,0,3,0,2861,1,0,20,11,128,3,-1,0,0
37,6,0,1,0,756,1,0,20,11,207,2,-1,0,0
29,3,3,1,0,-19,1,0,20,11,712,4,-1,0,1
45,1,0,1,0,497,1,0,20,11,72,1,321,2,0
31,0,1,0,0,635,1,0,20,11,37,1,320,2,0
48,0,0,0,0,161,1,0,20,11,207,1,-1,0,0
35,3,0,1,0,360,1,0,20,11,24,1,152,3,0
35,6,0,1,0,0,1,0,20,11,18,5,-1,0,0
30,0,1,0,0,63,1,0,20,11,260,1,320,1,0
35,6,0,1,0,1345,1,0,20,11,163,1,271,1,0
51,8,0,1,0,383,1,0,20,11,164,1,-1,0,0
38,3,0,1,0,530,1,0,20,11,59,3,-1,0,0
39,3,0,1,0,2299,1,0,20,11,450,1,271,1,0
36,1,1,1,0,94,1,0,20,11,274,1,-1,0,0
48,7,0,3,0,0,1,0,20,11,90,2,259,1,0
61,5,0,1,0,243,0,0,20,11,194,1,-1,0,1
35,6,3,0,0,262,1,0,20,11,690,2,335,4,0
36,0,0,0,0,139,1,0,20,11,79,1,-1,0,0
33,3,1,1,0,15341,0,0,20,11,335,1,334,3,0
31,3,1,1,0,88,1,0,20,11,21,5,-1,0,0
47,7,1,0,0,0,0,0,20,11,96,1,-1,0,0
50,6,0,1,0,335,1,0,20,11,166,4,-1,0,0
42,6,0,1,0,0,1,0,20,11,72,1,154,2,0
41,6,0,1,0,67,0,0,20,11,185,2,150,2,0
34,0,1,4,0,355,1,0,20,11,51,3,-1,0,0
33,1,1,1,0,4240,1,0,20,11,508,1,-1,0,0
28,8,0,0,0,232,1,1,20,11,219,1,-1,0,0
38,3,0,1,0,730,1,0,20,11,19,5,328,8,0
35,3,0,1,0,243,1,0,20,11,41,3,-1,0,0
34,1,0,1,0,-228,1,0,20,11,187,3,332,3,0
66,5,0,3,0,711,0,0,20,11,137,5,-1,0,0
25,3,1,3,0,147,1,0,20,11,59,2,322,2,0
48,7,0,1,0,440,1,0,20,11,611,1,312,1,0
46,0,0,0,0,189,1,0,20,11,45,1,154,1,0
28,3,1,1,0,1011,1,0,20,11,204,3,-1,0,0
70,5,0,1,0,2575,0,0,20,11,216,2,-1,0,1
45,0,0,0,0,126,1,0,20,11,92,1,342,1,0
32,3,0,3,0,0,1,0,20,11,295,3,335,1,0
40,3,0,1,0,1386,1,1,20,11,396,3,151,4,0
31,3,0,3,0,2929,1,0,20,11,237,3,150,3,0
34,10,0,0,0,4958,1,0,20,11,11,5,152,2,0
39,7,0,1,0,18,1,1,20,11,155,1,154,2,0
35,3,0,3,0,396,1,0,20,11,110,1,-1,0,0
34,3,1,1,0,13683,1,0,20,11,92,3,321,3,0
46,3,0,1,0,1147,1,0,20,11,720,1,-1,0,1
46,3,1,1,0,338,1,0,20,11,178,4,-1,0,0
59,6,1,1,0,-423,1,1,20,11,84,1,-1,0,0
46,1,0,1,0,329,1,0,20,11,78,1,-1,0,0
32,0,1,0,0,2974,1,0,20,11,169,1,-1,0,0
27,6,1,1,0,619,1,0,20,11,16,5,322,4,0
41,1,0,0,0,532,1,0,20,11,414,2,285,1,0
37,7,1,1,0,99,1,1,20,11,617,1,-1,0,0
41,3,0,1,0,1522,1,1,20,11,377,1,341,2,0
31,0,1,0,0,775,1,0,20,11,207,1,308,2,0
51,1,1,1,0,1153,1,0,20,11,76,5,-1,0,0
59,7,0,3,0,196,1,0,20,11,205,1,-1,0,0
34,3,0,1,0,856,1,0,20,11,470,1,150,5,0
32,1,1,1,0,1819,1,0,20,11,62,1,340,2,0
59,0,3,0,0,258,1,0,20,11,33,1,173,1,0
32,0,1,0,0,4262,1,0,20,11,246,1,152,1,0
24,3,0,1,0,0,1,0,20,11,83,3,306,4,0
35,0,1,0,0,62,1,0,20,11,213,3,-1,0,1
37,2,0,3,0,1529,1,0,20,11,201,3,-1,0,0
44,3,0,1,1,105,1,0,20,11,586,1,-1,0,1
59,10,3,0,0,0,0,0,20,11,379,1,332,2,0
34,2,1,1,0,318,1,0,20,11,40,1,150,2,0
28,7,0,1,0,1394,1,0,20,11,293,2,-1,0,0
54,5,0,1,0,303,1,0,20,11,240,1,349,2,0
26,3,1,3,0,52,1,0,20,11,271,1,300,2,0
32,1,1,0,0,1454,1,0,20,11,190,1,335,1,0
40,6,1,1,0,2360,1,0,20,11,15,2,-1,0,0
38,6,1,4,0,31,0,0,20,11,59,3,-1,0,0
38,7,0,1,0,-349,1,0,20,11,111,2,328,5,0
34,1,1,1,0,1161,1,0,20,11,17,5,334,1,0
43,3,0,1,0,1927,1,0,20,11,149,1,152,1,0
34,3,0,1,0,965,1,0,20,11,372,2,332,2,0
57,5,0,3,0,2961,0,0,20,11,128,2,-1,0,0
36,6,1,1,0,0,0,0,20,11,637,1,-1,0,0
36,3,0,1,0,0,1,1,20,11,240,1,326,1,0
39,3,0,3,0,8637,1,0,20,11,78,1,313,1,0
59,0,0,0,0,0,1,1,20,11,392,1,-1,0,1
36,2,0,1,0,24,1,0,20,11,88,1,154,2,0
44,3,0,1,0,508,1,0,20,11,222,1,154,1,0
34,3,1,1,0,565,1,1,20,11,20,4,-1,0,0
37,3,0,3,0,1941,1,0,20,11,151,2,-1,0,0
55,0,3,0,0,5253,1,1,20,11,378,1,287,19,0
31,0,0,0,0,491,1,0,20,11,15,1,326,1,0
27,7,0,1,0,472,1,0,20,11,144,4,-1,0,0
33,1,1,1,0,151,1,0,20,11,104,3,236,6,0
43,3,0,1,0,701,1,1,20,11,69,1,-1,0,0
41,6,0,3,0,1314,1,0,20,11,159,1,326,1,0
28,3,1,0,0,1984,1,0,20,11,147,1,-1,0,0
60,6,0,1,0,1914,1,0,20,11,65,1,287,3,0
37,7,0,1,0,184,1,0,20,11,53,1,348,3,0
41,3,0,3,0,241,1,0,20,11,170,1,150,1,0
34,3,0,1,0,470,1,1,20,11,217,1,-1,0,0
41,1,0,0,0,585,1,0,20,11,60,1,-1,0,0
38,8,3,1,0,0,1,0,20,11,84,1,-1,0,0
42,2,1,1,0,1049,1,1,20,11,180,1,-1,0,0
29,3,3,1,0,291,1,0,20,11,405,2,-1,0,0
50,3,3,1,0,881,1,1,20,11,162,1,-1,0,0
35,3,0,1,0,94,1,0,20,11,75,1,-1,0,0
59,0,0,0,0,287,1,0,20,11,818,2,242,8,0
46,7,3,1,0,348,1,0,20,11,323,1,-1,0,0
40,3,0,1,0,565,1,1,20,11,297,2,-1,0,0
20,11,1,4,0,330,0,0,20,11,159,2,-1,0,0
33,3,0,1,0,3458,1,0,20,11,54,1,-1,0,0
34,6,1,1,0,1352,1,0,20,11,126,1,334,3,0
45,3,0,3,1,-443,1,1,20,11,691,1,-1,0,1
56,7,0,1,0,159,1,0,20,11,132,3,-1,0,0
39,1,0,0,0,1524,0,0,20,11,567,1,-1,0,1
51,10,0,0,0,6700,1,1,20,11,64,4,-1,0,0
28,3,0,3,0,674,1,0,20,11,22,1,-1,0,0
36,3,0,3,0,1925,1,0,20,11,904,2,-1,0,1
29,3,0,1,0,2378,1,1,20,11,239,1,276,6,0
39,3,0,1,0,1165,1,0,20,11,354,1,-1,0,0
31,7,1,1,0,0,1,0,20,11,400,1,-1,0,0
34,6,0,1,0,1183,1,0,20,11,575,2,-1,0,0
35,7,0,1,0,1047,1,0,20,11,95,2,-1,0,0
35,7,1,1,0,-291,1,0,20,11,197,3,-1,0,0
36,3,0,3,0,4693,1,0,20,11,15,6,152,21,0
35,3,0,1,0,876,1,0,20,11,318,1,-1,0,0
32,0,0,0,0,3154,0,0,20,11,96,2,150,2,0
43,3,0,3,0,517,1,0,20,11,138,2,263,7,0
33,3,0,3,0,681,1,0,20,11,222,1,-1,0,0
35,0,0,0,0,2123,1,0,20,11,54,1,273,3,0
44,6,3,1,0,-43,1,1,20,11,206,1,-1,0,0
54,3,0,4,0,1827,0,0,20,11,167,1,350,1,0
50,0,0,0,0,1822,1,0,20,11,6,1,-1,0,0
40,6,1,1,0,315,1,0,20,11,44,1,-1,0,0
55,3,3,1,0,462,1,0,20,11,157,1,332,3,0
50,7,3,1,0,2015,1,0,20,11,715,1,152,1,0
44,3,0,1,0,3060,1,0,20,11,87,2,151,3,0
